Year,Make,Model,Mileage,Price
2015,Mercedes-Benz,E-Class,81500,27950
2013,Mercedes-Benz,CLS-Class,115700,27950
2015,Mercedes-Benz,GLA-Class,42593,27988
2016,Mercedes-Benz,C-Class,80685,27990
2018,Mercedes-Benz,CLA250,52508,27998
2017,Mercedes-Benz,GLA,99153,27999
2017,Mercedes-Benz,GLA,99563,27999
2019,Mercedes-Benz,C-Class,35696,47749
2015,Mercedes-Benz,C-Class,99000,28495
2015,Mercedes-Benz,C300,52980,28680
2017,Mercedes-Benz,C-Class,125439,28777
2017,Mercedes-Benz,GLC,99443,28885
2016,Mercedes-Benz,GLA,58672,28888
2013,Mercedes-Benz,M-Class,70010,28888
2016,Mercedes-Benz,C-Class,84500,28888
2017,Mercedes-Benz,GLA-Class,81900,28950
2014,Mercedes-Benz,CLA-Class,98000,28980
2022,Mercedes-Benz,A250,16565,47853
2016,Mercedes-Benz,GLA,53000,28990
2018,Mercedes-Benz,C-Class,102925,28995
2016,Mercedes-Benz,C-Class,91025,28995
2017,Mercedes-Benz,C-Class,118000,28995
2017,Mercedes-Benz,GLA-Class,71304,28995
2013,Mercedes-Benz,M-Class,157444,28999
2017,Mercedes-Benz,C-Class,100300,29888
2016,Mercedes-Benz,C-Class,153000,29888
2015,Mercedes-Benz,GLK-Class,82000,29888
2020,Mercedes-Benz,GLC300,54948,46688
2015,Mercedes-Benz,GLA-Class,44645,29950
2016,Mercedes-Benz,C-Class,66859,29988
2013,Mercedes-Benz,GL-Class,124615,29995
2017,Mercedes-Benz,CLA,53142,29997
2017,Mercedes-Benz,GLA,53400,29998
2016,Mercedes-Benz,GLC300,116671,29999
2016,Mercedes-Benz,GLE-Class,202743,29999
2015,Mercedes-Benz,GLA-Class,108749,29999
2017,Mercedes-Benz,C-Class,126131,30998
2022,Mercedes-Benz,A-Class,2644,61999
2019,Mercedes-Benz,A-Class,105001,30998
2018,Mercedes-Benz,CLA-Class,56906,30999
2015,Mercedes-Benz,C-Class,70586,31688
2018,Mercedes-Benz,C300,95377,31888
2017,Mercedes-Benz,C-Class,77329,31888
2014,Mercedes-Benz,M-Class,72690,31888
2014,Mercedes-Benz,E-Class,84231,31895
2018,Mercedes-Benz,GLA,61956,31980
2017,Mercedes-Benz,C-Class,90720,31990
2017,Mercedes-Benz,C-Class,110958,34999
2017,Mercedes-Benz,C-Class,80195,31990
2018,Mercedes-Benz,CLA,55639,31995
2016,Mercedes-Benz,C-Class,42688,32700
2014,Mercedes-Benz,GL-Class,135268,32888
2019,Mercedes-Benz,A-Class,76000,32995
2018,Mercedes-Benz,C300,54111,32999
2015,Mercedes-Benz,GLA-Class,78948,32999
2018,Mercedes-Benz,GLC-Class,71854,33888
2016,Mercedes-Benz,E-Class,82629,33900
2022,Mercedes-Benz,GLC300,7700,62711
2017,Mercedes-Benz,E-Class,147200,33995
2019,Mercedes-Benz,CLA,89000,33995
2016,Mercedes-Benz,C-Class,113132,34550
2017,Mercedes-Benz,GLE,93430,34880
2019,Mercedes-Benz,CLA-Class,63667,34888
2015,Mercedes-Benz,GLK-Class,38900,34888
2014,Mercedes-Benz,GL-Class,102350,34888
2017,Mercedes-Benz,C-Class,42000,34895
2016,Mercedes-Benz,GLE,153000,34895
2019,Mercedes-Benz,GLS-Class,75245,68800
2014,Mercedes-Benz,E-Class,66952,34900
2018,Mercedes-Benz,C-Class,80587,34980
2015,Mercedes-Benz,GLA-Class,48981,34995
2018,Mercedes-Benz,CLA,22000,35149
2019,Mercedes-Benz,A-250,62121,35649
2016,Mercedes-Benz,E-Class,68830,35900
2014,Mercedes-Benz,S-Class,67000,35999
2019,Mercedes-Benz,A-Class,32719,36777
2017,Mercedes-Benz,GLC-Class,55000,36895
2022,Mercedes-Benz,GLC300,6817,59900
2019,Mercedes-Benz,A-Class,26760,36900
2016,Mercedes-Benz,GLE,118000,36900
2018,Mercedes-Benz,C-Class,158000,36900
2018,Mercedes-Benz,C-Class,53250,36995
2017,Mercedes-Benz,E300,82381,36995
2016,Mercedes-Benz,GLE,111341,36995
2017,Mercedes-Benz,GLE,65000,37777
2019,Mercedes-Benz,C-Class,92402,37888
2018,Mercedes-Benz,E400,113885,37888
2022,Mercedes-Benz,A250,9447,47900
2019,Mercedes-Benz,A-Class,34258,37988
2017,Mercedes-Benz,AMG,94600,37995
2017,Mercedes-Benz,E-Class,114131,38480
2019,Mercedes-Benz,C300,68901,38499
2019,Mercedes-Benz,GLC-Class,64634,38888
2017,Mercedes-Benz,C-Class,120162,38888
2019,Mercedes-Benz,A220,29082,38980
2014,Mercedes-Benz,S-Class,112641,38995
2019,Mercedes-Benz,CLA,17000,38995
2021,Mercedes-Benz,AMG,52033,67395
2018,Mercedes-Benz,CLA-Class,100247,38999
2020,Mercedes-Benz,GLC-Class,113234,39888
2019,Mercedes-Benz,GLC-Class,49272,39888
2019,Mercedes-Benz,C-Class,78089,39888
2017,Mercedes-Benz,C-Class,109530,39888
2017,Mercedes-Benz,C-Class,100007,39888
2021,Mercedes-Benz,A250,14452,43990
2017,Mercedes-Benz,C-Class,113241,24998
2018,Mercedes-Benz,GLC300,72421,32388
2021,Mercedes-Benz,GLC300,11620,58980
2019,Mercedes-Benz,AMG,63229,55824
2008,Mercedes-Benz,C-Class,158000,8999
2016,Mercedes-Benz,C-Class,152638,20990
2017,Mercedes-Benz,GLE,109163,47987
2013,Mercedes-Benz,C-Class,162000,34999
2016,Mercedes-Benz,GLE,99000,39895
2017,Mercedes-Benz,CLA,59000,39988
2019,Mercedes-Benz,C-Class,78496,39990
2019,Mercedes-Benz,C-Class,56786,39995
2022,Mercedes-Benz,A250,7411,52318
2019,Mercedes-Benz,C-Class,82422,39995
2016,Mercedes-Benz,GLA,41237,39995
2016,Mercedes-Benz,GLE,116756,39995
2017,Mercedes-Benz,C-Class,98439,40888
2017,Mercedes-Benz,E-Class,68491,40999
2016,Mercedes-Benz,GLE,66587,41777
2014,Mercedes-Benz,S-Class,117550,41888
2017,Mercedes-Benz,C-Class,92200,41888
2018,Mercedes-Benz,C-Class,118639,41987
2023,Mercedes-Benz,GLA,344,61688
2020,Mercedes-Benz,C-Class,92124,41995
2015,Mercedes-Benz,S-Class,148231,41995
2017,Mercedes-Benz,C-Class,97000,41995
2017,Mercedes-Benz,E-Class,80000,41999
2019,Mercedes-Benz,C-Class,47008,42995
2017,Mercedes-Benz,GLE,60579,43777
2018,Mercedes-Benz,C-Class,83233,43888
2018,Mercedes-Benz,E300,64567,43888
2016,Mercedes-Benz,GLE,114000,43900
2022,Mercedes-Benz,GLB,400,69571
2020,Mercedes-Benz,CLA-Class,79076,43980
2017,Mercedes-Benz,GLE400,86000,43998
2016,Mercedes-Benz,E-Class,54369,44444
2011,Mercedes-Benz,SL550,100000,44500
2019,Mercedes-Benz,GLC300,38988,44888
2018,Mercedes-Benz,GLE-Class,129419,44900
2020,Mercedes-Benz,C-Class,68447,45880
2020,Mercedes-Benz,C-Class,70072,45888
2017,Mercedes-Benz,C43,69200,45888
2020,Mercedes-Benz,GLE-Class,70500,68800
2017,Mercedes-Benz,E-Class,42000,45895
2020,Mercedes-Benz,C-Class,44454,45900
2019,Mercedes-Benz,E-Class,68000,45950
2020,Mercedes-Benz,GLC300,71095,45950
2020,Mercedes-Benz,CLA-Class,57263,45980
2016,Mercedes-Benz,E-Class,58000,45995
2018,Mercedes-Benz,GLC,64100,45998
2018,Mercedes-Benz,C-Class,60150,46499
2017,Mercedes-Benz,GLE,81594,46499
2023,Mercedes-Benz,C-Class,90,77573
2018,Mercedes-Benz,E-Class,76463,46880
2018,Mercedes-Benz,GLE,65111,46880
2019,Mercedes-Benz,C300,47854,46950
2019,Mercedes-Benz,C300,67108,46950
2018,Mercedes-Benz,GLE,35850,46995
2019,Mercedes-Benz,C-Class,35696,47749
2017,Mercedes-Benz,C43,36047,47888
2020,Mercedes-Benz,C-Class,44549,47900
2020,Mercedes-Benz,C300,41412,47900
2020,Mercedes-Benz,E-Class,16000,84995
2019,Mercedes-Benz,E-Class,32514,47900
2015,Mercedes-Benz,S-Class,103925,47995
2017,Mercedes-Benz,AMG,47500,47995
2018,Mercedes-Benz,C-Class,79787,47999
2016,Mercedes-Benz,E-Class,39618,49444
2017,Mercedes-Benz,GLS,99587,49777
2016,Mercedes-Benz,GLE-Class,94000,49950
2017,Mercedes-Benz,GLE,85000,49988
2020,Mercedes-Benz,C-Class,12114,49990
2014,Mercedes-Benz,GLK-Class,111237,24038
2016,Mercedes-Benz,GLE,100100,49999
2016,Mercedes-Benz,GLE-Class,97000,51980
2022,Mercedes-Benz,CLA-Class,8000,51999
2018,Mercedes-Benz,GLS,94000,52999
2017,Mercedes-Benz,CLS-Class,53000,53895
2018,Mercedes-Benz,GLE,54082,53990
2018,Mercedes-Benz,C43,19628,54888
2017,Mercedes-Benz,E-Class,73000,54950
2022,Mercedes-Benz,G-Class,3900,314900
2019,Mercedes-Benz,C-Class,47600,55980
2018,Mercedes-Benz,GLS,126000,56999
2015,Mercedes-Benz,CLS-Class,118000,58888
2020,Mercedes-Benz,C300,30732,58900
2019,Mercedes-Benz,E-Class,108600,58990
2021,Mercedes-Benz,GLE-Class,96424,59888
2016,Mercedes-Benz,E-Class,76000,59995
2013,Mercedes-Benz,SL-Class,25744,59995
2021,Mercedes-Benz,C300,14331,49995
2018,Mercedes-Benz,AMG,50500,59995
2017,Mercedes-Benz,AMG,102215,59999
2017,Mercedes-Benz,AMG,106926,59999
2023,Mercedes-Benz,CLA250,4557,60299
2022,Mercedes-Benz,GLB,757,60812
2018,Mercedes-Benz,C-Class,51486,60998
2019,Mercedes-Benz,C-Class,97000,63799
2018,Mercedes-Benz,E-Class,69000,63800
2019,Mercedes-Benz,G-Class,58273,169980
2020,Mercedes-Benz,GLE-Class,59395,63888
2022,Mercedes-Benz,GLC300,7874,63900
2020,Mercedes-Benz,C43,75536,64476
2018,Mercedes-Benz,E-Class,37830,64566
2022,Mercedes-Benz,GLC300,6640,64900
2018,Mercedes-Benz,S-Class,97407,65800
2019,Mercedes-Benz,GLE43,76187,65900
2018,Mercedes-Benz,GLC,53420,48950
2018,Mercedes-Benz,GLE,42000,65900
2019,Mercedes-Benz,GLS450,90629,66399
2021,Mercedes-Benz,GLE-Class,42256,67888
2022,Mercedes-Benz,GLC,685,68508
2022,Mercedes-Benz,A250,3263,49995
2019,Mercedes-Benz,GLC,28286,48950
2021,Mercedes-Benz,C-Class,56867,50498
2022,Mercedes-Benz,GLC300,8459,61980
2018,Mercedes-Benz,E63,99069,86885
2021,Mercedes-Benz,AMG,28381,182850
2010,Mercedes-Benz,E350,185000,20000
2019,Mercedes-Benz,GLE,72394,67700
2019,Mercedes-Benz,GLE,50488,72995
2022,Mercedes-Benz,C300,4795,68900
2015,Mercedes-Benz,S-Class,72360,68998
2020,Mercedes-Benz,GLE,55975,69880
2020,Mercedes-Benz,GLE,56020,69900
2022,Mercedes-Benz,GLC,7965,72097
2016,Mercedes-Benz,S-Class,100046,69995
2019,Mercedes-Benz,GLS450,65852,71903
2019,Mercedes-Benz,GLE,50488,72995
2017,Mercedes-Benz,C-Class,42442,72998
2020,Mercedes-Benz,GLE450,65770,75959
2019,Mercedes-Benz,GLE-Class,48001,75995
2019,Mercedes-Benz,C63,34830,77995
2019,Mercedes-Benz,E-Class,65857,70800
2017,Mercedes-Benz,GLE,56250,77999
2022,Mercedes-Benz,E-Class,20385,78967
2020,Mercedes-Benz,GLE,41234,79880
2020,Mercedes-Benz,GLE,10529,79880
2019,Mercedes-Benz,S-Class,84652,79888
2019,Mercedes-Benz,GLE,9000,79900
2021,Mercedes-Benz,CLA,27492,48995
2022,Mercedes-Benz,C300,2492,80748
2017,Mercedes-Benz,S-Class,67009,82388
2020,Mercedes-Benz,GLS-Class,68150,83777
2020,Mercedes-Benz,GLE,23191,84388
2016,Mercedes-Benz,S-Class,80705,85999
2013,Mercedes-Benz,G550,118500,86995
2017,Mercedes-Benz,GLE,24400,87977
2020,Mercedes-Benz,S450,33223,87999
2018,Mercedes-Benz,GLE,26252,88888
2020,Mercedes-Benz,GLE53,59034,88950
2019,Mercedes-Benz,S-Class,19107,96995
2022,Mercedes-Benz,GLE-Class,46099,99888
2019,Mercedes-Benz,AMG,61641,52994
2021,Mercedes-Benz,GLE,24064,102900
2015,Mercedes-Benz,G-Class,108743,103888
2020,Mercedes-Benz,GLC,47088,103987
2021,Mercedes-Benz,GLE,52100,104980
2021,Mercedes-Benz,C63,17170,105888
2020,Mercedes-Benz,AMG,56589,114995
2015,Mercedes-Benz,G-Class,80069,114995
2022,Mercedes-Benz,EQS,3013,174995
2022,Mercedes-Benz,GLS,23385,119999
2020,Mercedes-Benz,S-Class,6000,129904
2013,Mercedes-Benz,B250,234000,6000
2011,Mercedes-Benz,B-Class,153000,6495
2011,Mercedes-Benz,B-Class,117000,7695
2010,Mercedes-Benz,C-Class,138333,8988
2019,Mercedes-Benz,GLE,96904,47999
2009,Mercedes-Benz,E-Class,198000,9900
2008,Mercedes-Benz,M-Class,309000,9991
2010,Mercedes-Benz,C-Class,167622,9995
2010,Mercedes-Benz,E-Class,233851,10450
2011,Mercedes-Benz,C-Class,164309,10500
2010,Mercedes-Benz,M-Class,239000,10950
2010,Mercedes-Benz,C-Class,169000,10995
2011,Mercedes-Benz,C-Class,164000,11950
2008,Mercedes-Benz,CLS-Class,163000,11950
2019,Mercedes-Benz,GLC,28286,48950
2013,Mercedes-Benz,B-Class,141588,11995
2013,Mercedes-Benz,B-Class,144653,11995
2013,Mercedes-Benz,C-Class,209253,12888
2011,Mercedes-Benz,E-Class,202111,12900
2013,Mercedes-Benz,C-Class,177594,12990
2011,Mercedes-Benz,E-Class,182536,12995
2011,Mercedes-Benz,E-Class,178040,12995
2010,Mercedes-Benz,GLK-Class,160000,12999
2010,Mercedes-Benz,C-Class,99050,13500
2023,Mercedes-Benz,GLE,6703,99728
2012,Mercedes-Benz,GLK-Class,149000,13900
2015,Mercedes-Benz,B-Class,149064,13990
2011,Mercedes-Benz,C-Class,127018,13990
2014,Mercedes-Benz,C-Class,199988,13995
2012,Mercedes-Benz,C-Class,115971,14900
2008,Mercedes-Benz,GL-Class,165000,14900
2014,Mercedes-Benz,C-Class,173000,14995
2014,Mercedes-Benz,B-Class,97460,15799
2010,Mercedes-Benz,E-Class,118814,15995
2022,Mercedes-Benz,E450,2164,92995
2013,Mercedes-Benz,GLK-Class,217594,15995
2014,Mercedes-Benz,GLK-Class,229980,15995
2014,Mercedes-Benz,C-Class,146994,16499
2014,Mercedes-Benz,B250,85000,16500
2013,Mercedes-Benz,GLK-Class,167046,16888
2014,Mercedes-Benz,B-Class,66900,16890
2014,Mercedes-Benz,C-Class,168416,16995
2012,Mercedes-Benz,C-Class,90743,17977
2014,Mercedes-Benz,CLA-Class,174217,17995
2022,Mercedes-Benz,GLC,1438,64047
2014,Mercedes-Benz,CLA250,143000,18800
2013,Mercedes-Benz,GLK-Class,140500,18888
2013,Mercedes-Benz,GLK-Class,141100,18888
2016,Mercedes-Benz,B-Class,78088,18999
2012,Mercedes-Benz,M-Class,146096,19450
2014,Mercedes-Benz,CLA-Class,151904,19499
2022,Mercedes-Benz,GLC300,10160,63995
2019,Mercedes-Benz,A-Class,50871,34950
2018,Mercedes-Benz,GLA45,77581,40998
2021,Mercedes-Benz,A-Class,25500,56495
2001,Mercedes-Benz,SL-Class,94999,36800
2022,Mercedes-Benz,AMG,4025,89999
2020,Mercedes-Benz,GLC300,51624,49995
2018,Mercedes-Benz,C-Class,67234,46898
2014,Mercedes-Benz,GLK250,187000,19500
2012,Mercedes-Benz,M-Class,143000,19995
2015,Mercedes-Benz,C-Class,187000,19997
2015,Mercedes-Benz,GLK-Class,171635,19999
2019,Mercedes-Benz,E-Class,55867,102800
2013,Mercedes-Benz,C-Class,98979,19999
2015,Mercedes-Benz,CLA-Class,157894,20495
2013,Mercedes-Benz,M-Class,202960,20888
2014,Mercedes-Benz,CLA-Class,138000,20900
2006,Mercedes-Benz,SLK,110676,20900
2014,Mercedes-Benz,CLA-Class,101385,20977
2012,Mercedes-Benz,M-Class,172000,21495
2015,Mercedes-Benz,C-Class,144183,21777
2012,Mercedes-Benz,S-Class,191750,21888
2020,Mercedes-Benz,GLA250,25666,37995
2017,Mercedes-Benz,B-Class,60200,21990
2015,Mercedes-Benz,C-Class,151341,21995
2013,Mercedes-Benz,ML,178000,21995
2013,Mercedes-Benz,M-Class,149450,21999
2017,Mercedes-Benz,B-Class,77000,23775
2016,Mercedes-Benz,C-Class,163205,23888
2015,Mercedes-Benz,CLA-Class,181500,23999
2014,Mercedes-Benz,GLK-Class,111237,24038
2016,Mercedes-Benz,GLA,126504,24888
2022,Mercedes-Benz,GLC300,11990,57949
2015,Mercedes-Benz,C-Class,126049,24895
2011,Mercedes-Benz,E-Class,118000,24900
2015,Mercedes-Benz,GLA250,85000,24995
2016,Mercedes-Benz,C-Class,149000,24995
2014,Mercedes-Benz,GLK250,134099,24995
2014,Mercedes-Benz,GL-Class,241500,24999
2007,Mercedes-Benz,CLK550,120060,25500
2014,Mercedes-Benz,E-Class,148060,25888
2011,Mercedes-Benz,E-Class,127316,25900
2019,Mercedes-Benz,C-Class,16600,46288
2015,Mercedes-Benz,C-Class,86238,25995
2016,Mercedes-Benz,C-Class,155000,25995
2015,Mercedes-Benz,GLK-Class,89000,26895
2015,Mercedes-Benz,GLK250,142620,26995
2015,Mercedes-Benz,C-Class,164000,26995
2015,Mercedes-Benz,C400,101154,27488
2015,Mercedes-Benz,C-Class,135000,27495
2016,Mercedes-Benz,C-Class,117000,27950
2017,Mercedes-Benz,CLA,86257,27988
2022,Mercedes-Benz,A-Class,7500,51749
2016,Mercedes-Benz,C-Class,112000,27995
2016,Mercedes-Benz,C-Class,153340,27995
2017,Mercedes-Benz,C-Class,172206,27995
2016,Mercedes-Benz,C-Class,123000,27995
2015,Mercedes-Benz,M-Class,146000,27999
2014,Mercedes-Benz,M-Class,113187,28500
2015,Mercedes-Benz,C-Class,120000,28895
2017,Mercedes-Benz,GLA-Class,100709,28988
2015,Mercedes-Benz,GLA-Class,76575,28990
2015,Mercedes-Benz,CLA-Class,76878,28990
2016,Mercedes-Benz,GLC300,149901,29888
2016,Mercedes-Benz,C-Class,157829,29888
2017,Mercedes-Benz,GLA-Class,87214,29990
2014,Mercedes-Benz,GL-Class,210935,30495
2017,Mercedes-Benz,C300,92676,30499
2007,Mercedes-Benz,SL550,111828,30995
2017,Mercedes-Benz,GLC300,114869,31400
2016,Mercedes-Benz,C-Class,131780,32444
2021,Mercedes-Benz,AMG,7010,74995
2017,Mercedes-Benz,C-Class,90449,32597
2014,Mercedes-Benz,E-Class,84599,32800
2018,Mercedes-Benz,CLA,67687,32880
2018,Mercedes-Benz,CLA-Class,71860,32888
2017,Mercedes-Benz,C-Class,74022,32987
2018,Mercedes-Benz,CLA,43830,32995
2018,Mercedes-Benz,C-Class,100551,32999
2017,Mercedes-Benz,CLA-Class,45846,33488
2018,Mercedes-Benz,CLA,40449,33495
2016,Mercedes-Benz,GLE,106954,36950
2018,Mercedes-Benz,CLA,95005,33495
2009,Mercedes-Benz,SL-Class,113200,33888
2018,Mercedes-Benz,GLA,90741,33999
2016,Mercedes-Benz,C-Class,99537,34888
2017,Mercedes-Benz,C-Class,94816,34995
2018,Mercedes-Benz,CLA,62300,34995
2018,Mercedes-Benz,CLA,98862,34995
2018,Mercedes-Benz,C-Class,64424,35888
2017,Mercedes-Benz,C-Class,77565,35995
2019,Mercedes-Benz,G-Class,89759,204800
2017,Mercedes-Benz,E-Class,128263,35999
2017,Mercedes-Benz,C-Class,88672,36500
2017,Mercedes-Benz,CLA-Class,106000,36895
2018,Mercedes-Benz,CLA,38200,37995
2012,Mercedes-Benz,M-Class,123000,37999
2017,Mercedes-Benz,E-Class,111984,38888
2018,Mercedes-Benz,C300,75222,38950
2017,Mercedes-Benz,AMG,70700,39900
2019,Mercedes-Benz,CLA-Class,79569,39999
2022,Mercedes-Benz,GLC,1615,88548
2014,Mercedes-Benz,S-Class,134136,42980
2017,Mercedes-Benz,C-Class,83250,44888
2017,Mercedes-Benz,E-Class,81000,44895
2017,Mercedes-Benz,E-Class,64000,44895
2018,Mercedes-Benz,C-Class,34186,45888
2019,Mercedes-Benz,GLC,49280,46880
2015,Mercedes-Benz,S-Class,108000,46885
2017,Mercedes-Benz,C-Class,61141,46900
2017,Mercedes-Benz,AMG,80907,46991
2018,Mercedes-Benz,E-Class,23654,122800
2017,Mercedes-Benz,GLE,109163,47987
2022,Mercedes-Benz,A250,6000,48888
2018,Mercedes-Benz,E-Class,72493,48980
2019,Mercedes-Benz,C43,92277,49888
2016,Mercedes-Benz,S-Class,143171,49995
2017,Mercedes-Benz,GLA,46579,49995
2023,Mercedes-Benz,EQS,555,209383
2016,Mercedes-Benz,GLE,106954,36950
2022,Mercedes-Benz,A250,20810,47267
2017,Mercedes-Benz,C-Class,43336,76800
2021,Mercedes-Benz,AMG,28381,182850
2014,Mercedes-Benz,GL350BT,119150,28000
2013,Mercedes-Benz,GL550,53000,46700
2016,Mercedes-Benz,CLS,97102,33987
2018,Mercedes-Benz,G-Class,35226,285800
2018,Mercedes-Benz,GLE-Class,73874,49995
2021,Mercedes-Benz,G63,24357,265959
2011,Mercedes-Benz,SL-Class,115000,51999
2018,Mercedes-Benz,C-Class,57000,53880
2017,Mercedes-Benz,C-Class,29000,53888
2017,Mercedes-Benz,AMG,73977,53995
2018,Mercedes-Benz,GLE,33025,53995
2011,Mercedes-Benz,E-Class,88043,22999
2022,Mercedes-Benz,AMG,90,88887
2015,Mercedes-Benz,E-Class,99000,56999
2022,Mercedes-Benz,A-Class,9534,59262
2018,Mercedes-Benz,C-Class,79787,47999
2019,Mercedes-Benz,C-Class,42111,59995
2022,Mercedes-Benz,CLA,849,61373
2020,Mercedes-Benz,GLC,49872,49149
2019,Mercedes-Benz,GLC,23397,62995
2022,Mercedes-Benz,GLA,1600,63662
2022,Mercedes-Benz,GLB,4445,64062
2014,Mercedes-Benz,SL-Class,119000,64995
2020,Mercedes-Benz,GLC-Class,71885,64995
2017,Mercedes-Benz,SL450,55553,66800
2019,Mercedes-Benz,E450,55626,53995
2020,Mercedes-Benz,GLC300,71340,44948
2017,Mercedes-Benz,C-Class,38740,68980
2022,Mercedes-Benz,GLC,4024,69282
2021,Mercedes-Benz,GLC,13100,58149
2022,Mercedes-Benz,GLC,12217,70262
2020,Mercedes-Benz,GLE350,46415,68995
2022,Mercedes-Benz,GLC,9536,72032
2022,Mercedes-Benz,GLC,7965,72097
2018,Mercedes-Benz,C-Class,66001,47988
2017,Mercedes-Benz,SL-Class,39296,72994
2017,Mercedes-Benz,AMG,75400,72995
2022,Mercedes-Benz,AMG,4025,89999
2016,Mercedes-Benz,E-Class,64306,41950
2019,Mercedes-Benz,GLC-Class,82356,47800
2017,Mercedes-Benz,GLS-Class,102537,49800
2021,Mercedes-Benz,C-Class,36260,52950
2016,Mercedes-Benz,S-Class,36677,66800
2017,Mercedes-Benz,G-Class,60279,129800
2019,Mercedes-Benz,400,89000,47000
2022,Mercedes-Benz,GLS,26500,109900
2018,Mercedes-Benz,GLA250,166750,24995
2020,Mercedes-Benz,GLE,33000,75950
2020,Mercedes-Benz,C43,47285,76888
2022,Mercedes-Benz,AMG,526,134236
2020,Mercedes-Benz,GLC,18203,78999
2020,Mercedes-Benz,GLC300,34502,49995
2018,Mercedes-Benz,S-Class,115750,79995
2019,Mercedes-Benz,GLA,43414,34156
2020,Mercedes-Benz,C-Class,63161,84999
2018,Mercedes-Benz,E-Class,84940,86888
2021,Mercedes-Benz,GLE,23895,80788
2022,Mercedes-Benz,GLC,1615,88548
2015,Mercedes-Benz,S-Class,50682,89000
2017,Mercedes-Benz,C300,92905,27295
2022,Mercedes-Benz,GLC,3356,89287
2017,Mercedes-Benz,S-Class,115747,89980
2021,Mercedes-Benz,C300,14331,49995
2019,Mercedes-Benz,G-Class,58273,169980
2021,Mercedes-Benz,GLC,14492,58749
2019,Mercedes-Benz,GLC300,35114,45980
2017,Mercedes-Benz,S63,89286,95888
2022,Mercedes-Benz,A220,4206,53095
2021,Mercedes-Benz,A220,9940,44995
2017,Mercedes-Benz,C-Class,113241,24998
2017,Mercedes-Benz,GLC,76540,40950
2021,Mercedes-Benz,GLC300,14442,59900
2022,Mercedes-Benz,C300,1248,65908
2020,Mercedes-Benz,GLS580,47852,108995
2015,Mercedes-Benz,C-Class,117169,24887
2019,Mercedes-Benz,G550,77953,155995
2010,Mercedes-Benz,C250,168000,10999
2020,Mercedes-Benz,GLE-Class,70500,68800
2019,Mercedes-Benz,S63,103857,98800
2023,Mercedes-Benz,GLE,6703,99728
2019,Mercedes-Benz,G-Class,58273,169980
2016,Mercedes-Benz,S-Class,53000,100998
2021,Mercedes-Benz,C300,14331,49995
2018,Mercedes-Benz,E-Class,64758,105000
2020,Mercedes-Benz,GLC,22444,116987
2014,Mercedes-Benz,GLK-Class,111237,24038
2023,Mercedes-Benz,GLA,344,61688
2022,Mercedes-Benz,A250,7411,52318
2022,Mercedes-Benz,A-Class,1928,54307
2018,Mercedes-Benz,GLA250,166750,24995
2022,Mercedes-Benz,GLB,400,69571
2020,Mercedes-Benz,GLE350,72401,59999
2021,Mercedes-Benz,GLE,23895,80788
2018,Mercedes-Benz,GLE43,90856,63995
2019,Mercedes-Benz,CLA-Class,34548,35800
2016,Mercedes-Benz,CLS,63000,69888
2021,Mercedes-Benz,AMG,7600,72995
2022,Mercedes-Benz,AMG,158,86694
2017,Mercedes-Benz,C300,107000,28880
2015,Mercedes-Benz,C250,7430,35600
2016,Mercedes-Benz,G63,57000,139000
2013,Mercedes-Benz,G-Class,143509,77995
2019,Mercedes-Benz,E450,60776,50999
2011,Mercedes-Benz,C-Class,173311,11498
2010,Mercedes-Benz,GLK-Class,205409,11500
2007,Mercedes-Benz,S-Class,178111,11990
2013,Mercedes-Benz,C-Class,169000,15895
2014,Mercedes-Benz,C-Class,87030,25500
2014,Mercedes-Benz,GLK-Class,120199,26995
2018,Mercedes-Benz,SLC300,43508,54995
2011,Mercedes-Benz,E350,93630,32995
2014,Mercedes-Benz,GL-Class,215078,33990
2019,Mercedes-Benz,GLC,46656,36995
2018,Mercedes-Benz,GLC,29934,41000
2018,Mercedes-Benz,C300,67700,43999
2020,Mercedes-Benz,GLE,52592,63898
2021,Mercedes-Benz,GLE,23895,80788
2013,Mercedes-Benz,G,141000,109000
2019,Mercedes-Benz,E-Class,43537,125000
2016,Mercedes-Benz,C-Class,125511,45999
2005,Mercedes-Benz,C-Class,275319,5000
2007,Mercedes-Benz,E-Class,500000,6991
2009,Mercedes-Benz,E-Class,209000,7995
1999,Mercedes-Benz,SLK-Class,200547,8777
2002,Mercedes-Benz,S-Class,132000,9900
2010,Mercedes-Benz,GLK-Class,210450,9988
2010,Mercedes-Benz,GLK-Class,200000,10500
2008,Mercedes-Benz,C-Class,196000,10990
2012,Mercedes-Benz,C-Class,262000,10995
2021,Mercedes-Benz,GLE-Class,44231,99800
2002,Mercedes-Benz,S-Class,84765,11997
2004,Mercedes-Benz,CLK-Class,140000,12450
2010,Mercedes-Benz,GLK-Class,161959,12995
2011,Mercedes-Benz,C-Class,162695,13250
2007,Mercedes-Benz,S-Class,201500,13450
2008,Mercedes-Benz,C-Class,114125,13500
2004,Mercedes-Benz,S-Class,164300,13888
2012,Mercedes-Benz,GLK-Class,164100,13950
2012,Mercedes-Benz,C-Class,216537,13998
2022,Mercedes-Benz,GLC300,13435,63780
2013,Mercedes-Benz,B-Class,156949,13999
2010,Mercedes-Benz,C-Class,66200,14888
2013,Mercedes-Benz,C-Class,154500,14995
2012,Mercedes-Benz,M-Class,245000,14999
